"plot","year","sowndiv","block","Abundance_AbovegroundFauna_PitfallTraps","SR_AbovegroundFauna_SuctionSample","BM_Earthworm_total","FrequencyPollinator_Total","NrPollinator_Total","Resiliance_Target_Drought","Resistance_Target_Drought","SR_AbovegroundFauna_PitfallTraps","Abundance_AbovegroundFauna_SuctionSample","ALL_C_Soil_Inorg","ALL_C_Soil_Org","ALL_N_Soil","BM_Microbe_Soil","BM_Root_Total","BulkDensity_Soil","N15_Soil","NH4_Soil_15","Nr_Larvae","SpecificRespiratoryQuotient_Soil","P_Soil","target_biomass_average","ConsumedBM_Target_DryWeight_average","Cover_BareGround_average","DF30_average","DF70_average","ETa30_average","ETa70_average","Herbivory_Target_average","inv_cover_average","inv_species_average","LAI_Total_average","Leaching_average","Nitrate_average","UF30_average","UF70_average","Water30_average","Water70_average","BasalRespiration_Soil_average","dead.biomass","rain.throughfall","mesofauna.abundance","macrofauna.abundance"
"B1A01",2012,16,1,NA,NA,NA,NA,NA,-0.25413690059423,0.0108509902291792,NA,NA,NA,NA,NA,1.26827229515652,NA,NA,NA,-0.451254155916767,NA,0.503994511782187,-0.836262120602634,0.600917291245536,0.839068560901499,NA,NA,NA,NA,NA,-0.0270621276447399,NA,NA,0.731023606560751,NA,-0.622305619636617,NA,NA,NA,NA,0.890697539069745,NA,417.816666666667,NA,NA
"B1A02",2002,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9786848704373,-0.91292589137209,-0.685187755671923,NA,NA,NA,-1.7235048039161,NA,NA,NA,NA,-0.461940190307378,NA,5.43530916806021,1.37162056935284,1.55920400665336,-1.08042936844636,0.111764584488865,NA,NA,NA,NA,NA,NA,0.92340758388547,1.47630504745435,-0.734738043660386,-0.198660881459783,NA,NA,NA,NA,NA
"B1A02",2003,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73742560267162,2.62712224880535,NA,NA,-0.504309370331922,NA,NA,0.107103753330694,-0.164646152106077,NA,4.83651032301794,-0.730536278714414,-0.80822373808059,-0.0386097041358206,-0.156403491433572,-0.742765220804727,5.18685843516169,4.15020470366769,-0.714240103021092,-0.737531563404337,-0.521522756473345,0.0667553281999571,-0.444699404215601,-1.04601371822369,-1.57225878401796,-0.857033159567317,36,NA,NA,NA
"B1A02",2004,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00254124844369,-1.0351248531057,-0.930990291578864,-1.76122967468521,1.88232866456155,2.0914393942864,-0.771175370350753,-0.504309370331922,-0.546504040851179,NA,-0.0568791600736532,0.67105014854814,NA,4.56720704538082,0.0534353401862016,0.37963550631193,-0.0711062361896838,-0.325695572103218,-0.770513710602472,5.21155077067979,4.18733518842745,-0.521061942223517,-0.964968016612063,-0.944282332289317,-0.821830248113013,0.0185312313190101,-0.797582419219852,-1.27832407356065,0.804934212030004,26.99,NA,12725,236.79
"B1A02",2005,8,1,NA,NA,NA,-0.486280442538934,-0.663883077612874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.336233691077807,NA,NA,-0.529703439086226,-0.282553757868609,NA,4.83651032301794,-1.14420927363647,-1.03111359270825,-0.476206908884067,-0.699823641963488,-0.154174889451473,5.21155077067979,4.31753958393916,-0.540398657755787,-0.764368761993621,-0.208227713681151,0.0942823413937773,-0.155490053456512,-1.4949214664487,-1.92121422762972,NA,20.115,NA,NA,NA
"B1A02",2006,8,1,NA,NA,NA,-0.597912571005318,-0.189680879317964,NA,NA,NA,NA,-1.02321677604923,-1.04123480119238,-1.23824346146254,-1.49531487022286,1.05763858317169,0.772223775163865,-0.983724257869785,0.0748429702304495,0.136626010212795,NA,-0.657425949379183,-0.253299697322706,NA,4.67681186295267,-0.511240614146986,-0.649620153795038,0.816660303865596,0.13721053081886,NA,5.00276050190688,4.07569603529562,0.232720961374704,0.686497819446974,2.03732895258547,-0.775746297536051,-0.792033239615147,-0.266023172535061,-1.58243828926675,-0.859646315811967,10.925,NA,47846,1131.33
"B1A02",2007,8,1,NA,NA,NA,-0.411859023561344,NA,NA,NA,NA,NA,NA,NA,NA,-0.318861311140846,NA,NA,NA,-0.465834214840016,NA,NA,-0.521015688613474,-0.328331108054766,NA,5.20210552120797,1.02469766429228,0.774015818595416,0.990755203421913,0.180312671347181,NA,4.26176712814923,2.51250019259749,0.815479236221539,0.279559936026789,-0.102537819727158,-0.866035373170334,-0.751521358943566,0.33759871340445,-1.26401711879214,-0.093991536129553,15.325,NA,NA,NA
"B1A02",2008,8,1,NA,NA,NA,NA,0.284521318976946,NA,-0.696128424426626,NA,NA,NA,NA,NA,-1.57805712053997,-0.0518670150074661,1.85273373161054,NA,0.248993674035918,-0.546504040851179,0.32169140988793,NA,-0.681333057351728,NA,5.03104184634073,NA,NA,NA,NA,NA,NA,NA,0.584396467162873,NA,-0.544170590892058,NA,NA,NA,NA,-1.2908170961792,8.03,507.300383333334,34103,841.92
"B1A02",2009,8,1,NA,NA,NA,NA,NA,-0.220199269468449,0.776360291065639,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.115507799045295,NA,NA,-0.0212506625127687,-0.78798700738294,NA,5.34970134761966,NA,NA,NA,NA,NA,NA,NA,0.516561937779371,NA,-0.491325643915061,NA,NA,NA,NA,NA,NA,551.833333333333,NA,NA
"B1A02",2010,8,1,-0.901137714666163,-0.846796938619206,NA,NA,NA,0.425655746101053,0.279857427635794,0.355295655726552,-0.478455691402576,NA,NA,NA,0.583514888584934,NA,NA,NA,-0.291683511034548,NA,0.93038476443488,NA,-0.611632923296108,-0.16572112900247,5.01825809799754,NA,NA,NA,NA,-0.249799086851287,NA,NA,0.324244571299158,NA,-0.212002352750937,NA,NA,NA,NA,0.784156961354364,NA,432.479666666667,NA,NA
"B1A02",2011,8,1,NA,NA,NA,NA,NA,1.5901543986331,0.831809656920996,NA,NA,NA,NA,NA,-1.52618413557052,-0.103869527024567,NA,NA,-0.196508126396675,NA,4.40146366634827,NA,-0.753972173536187,-0.111805471291038,5.19537308969157,NA,NA,NA,NA,-0.188597952333799,NA,NA,0.25898219145108,NA,-0.744226461590687,NA,NA,NA,NA,0.692351955065924,NA,404.888,NA,NA
"B1A02",2012,8,1,NA,NA,NA,NA,NA,-0.0751432654630941,-0.0492191561141245,NA,NA,NA,NA,NA,-0.187798453001165,NA,NA,NA,-0.504309370331922,NA,0.191247721739141,NA,-0.528381352611442,-0.64285825872292,NA,NA,NA,NA,NA,-0.663850225073003,NA,NA,0.00764049488024826,NA,-0.803488294986319,NA,NA,NA,NA,-0.493584262017212,NA,455.341333333333,NA,NA
"B1A03",2002,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.985046571239005,-1.56669033664691,-1.48404599736948,NA,NA,NA,-0.600032110378043,NA,NA,NA,NA,-0.120953954449643,NA,5.26545575655832,1.29407130720489,1.42578960475986,-1.00501439859063,-0.229447889461856,NA,NA,NA,NA,NA,NA,0.641420265645758,1.00080607697224,-0.874360525822305,0.209051572490283,NA,NA,NA,NA,NA
"B1A03",2003,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11838772991894,-0.463040441978869,NA,NA,-0.484059288494076,NA,NA,-0.0555691649900168,0.149222121073023,NA,5.26114385177264,-0.740048680419443,-0.798432472401183,-0.0673258608887045,-0.442920835402378,-0.129272200310021,5.15820175872433,4.55963083143524,-0.0882113651225367,-0.799446462002346,-0.634761928566909,-0.103554818941193,-0.631086438674548,-1.30450326988787,-0.883977355381182,0.292755588078628,27.69,NA,NA,NA
"B1A03",2004,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.919839138021535,-1.67055945412048,-1.60694726532295,-1.94220222217485,0.550040086954654,2.22014335359611,-0.249464463267132,0.388719238717049,-0.546504040851179,NA,-0.497119280991793,0.992842921159924,NA,5.32949557983438,-0.0111946561514873,0.323602797075564,0.018433379746724,-0.625764541887528,0.880097901737314,5.14604802240418,4.11282652005538,-0.340112733098143,-0.291848165330094,-0.140284210425013,-0.89572037752253,-0.231363832717792,-1.1101386505546,-0.640869470516896,0.418187087821822,28.965,NA,32576,552.51
"B1A03",2005,8,1,NA,NA,NA,1.07656935599045,-0.663883077612874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33677711151775,NA,NA,-0.472009212640822,0.526935009249737,NA,5.07918780661718,-1.16569904823024,-1.0321392846464,-0.529844107427571,-0.957359754757629,4.7414625518235,4.71208869405657,3.70340039228783,0.426830253937422,-0.665890754372468,0.203207944925465,-0.0902527548832124,-0.372667898387933,-1.85947086413104,-1.17163155857151,NA,9.815,NA,NA,NA
"B1A03",2006,8,1,NA,NA,NA,-0.393253668816946,0.284521318976946,NA,NA,NA,NA,-0.945285941228353,-1.83552805246086,-1.42259536339275,-0.246118091073437,0.5065014092289,1.01354370490257,-0.558626482831724,4.96726274225384,-1.22963409191515,NA,0.162833258821129,0.648902082985837,NA,5.52197528585226,-0.495153016032188,-0.560238656283746,0.826541408161438,-0.286609565530628,NA,4.7591663372578,3.51750026963648,1.9785979659105,1.45747522316605,3.38977001318834,-0.843594453177529,-1.00024732417528,-0.745724990425613,-0.892137460402962,-0.16193359849045,4.53,NA,83476,0
"B1A03",2007,8,1,NA,NA,NA,-0.318832249839357,NA,NA,NA,NA,NA,NA,NA,NA,-0.259153130507866,NA,NA,NA,0.125468174825062,NA,NA,-0.71976981619299,1.30633011958454,NA,5.46293695528758,0.962854766680768,0.804823217505531,1.10230221827581,-0.190409733268189,NA,4.34977933342339,3.61057418038843,1.78661623425106,0.304575477425667,-0.0685660680990889,-0.934760099082525,-0.888559969014353,-0.196742817355013,-0.631028475786917,-0.79431740969572,15.675,NA,NA,NA
"B1A03",2008,8,1,NA,NA,NA,NA,-0.189680879317964,NA,-0.67764530247484,NA,NA,NA,NA,NA,-1.28312422829025,NA,2.24557923676155,NA,0.212543526727796,0.136626010212795,-0.47411191809708,NA,0.261152583666168,NA,5.2376760033171,NA,NA,NA,NA,NA,NA,NA,0.926643165455072,NA,0.0522223821340461,NA,NA,NA,NA,-1.51032222072979,8.97,506.51205,7126,447.27
"B1A03",2009,8,1,NA,NA,NA,NA,NA,0.108229418845562,-0.787003774022906,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.336233691077807,NA,NA,NA,-0.0451516515803439,NA,5.40631915145362,NA,NA,NA,NA,NA,NA,NA,0.524201300057057,NA,-0.0308196774012342,NA,NA,NA,NA,NA,NA,501.15225925926,NA,NA
"B1A03",2010,8,1,-0.941413419392552,-0.208541047241212,NA,NA,NA,-0.301759060399761,-1.32386145371415,0.714357779419086,0.229192647663042,NA,NA,NA,0.999164709035164,NA,NA,NA,-0.366608813834575,NA,1.28452390095845,NA,-0.212879053273456,-0.412735906709912,5.19537308969157,NA,NA,NA,NA,-0.49309107998169,NA,NA,-0.482580990219962,NA,0.00692671329662049,NA,NA,NA,NA,1.53435839512946,NA,433.898666666667,NA,NA
"B1A03",2011,8,1,NA,NA,NA,NA,NA,0.548488075530493,0.441353705689522,NA,NA,NA,NA,NA,0.37362748730024,-0.945122038134941,NA,NA,-0.3240836419751,NA,0.313614811261524,NA,-0.351810778214053,-0.0841838499611633,3.837491486704,NA,NA,NA,NA,-0.325904779139194,NA,NA,-0.283780907003793,NA,-0.800846047637469,NA,NA,NA,NA,0.0167727585100847,NA,382.499333333333,NA,NA
"B1A03",2012,8,1,NA,NA,NA,NA,NA,-0.285885007131251,-0.0707827983912079,NA,NA,NA,NA,NA,0.878775249625327,NA,NA,NA,-0.503094365421651,NA,0.0867499266352268,-0.582702982196644,-0.639927558824469,-0.0403751436460666,NA,NA,NA,NA,NA,0.165091490138704,NA,NA,-0.90428892374269,NA,-0.72271101889291,NA,NA,NA,NA,0.144729187238809,NA,478.360666666667,NA,NA
"B1A04",2002,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.981865720838152,-0.283601238443993,-0.439385219764983,NA,NA,NA,-0.594511358934383,NA,NA,NA,NA,0.892436261811227,NA,5.32207356039228,1.44684366705688,1.54309883006146,-1.35717591979196,0.939711864349239,NA,NA,NA,NA,NA,NA,0.970844707657314,1.45844743990828,-1.04196633642325,-0.226499578198579,NA,NA,NA,NA,NA
"B1A04",2003,4,1,0.843798583993393,0.988889274044086,-1.04394397393902,NA,NA,NA,NA,-1.20743226599422,-0.261584198996194,NA,NA,NA,-0.00408435885762141,-0.665263490258327,NA,NA,-0.502284362148137,NA,NA,0.287603960615176,0.617090722943723,NA,5.0542732725394,-0.489979170411795,-0.814427764228162,-0.543641032854259,0.743841123840971,0.284103870956761,4.92894834722548,3.23827853738064,0.125566319736418,-0.288447154130426,0.0899687728319008,0.0925707002222394,-0.4419031893248,-1.28493953227636,-1.58347584642338,1.56797583546777,63.325,NA,NA,NA
"B1A04",2004,4,1,NA,NA,0.920218031685502,NA,NA,NA,NA,NA,NA,-0.958009342831761,-0.58298869469134,-0.623737121695188,-1.28506023414718,-0.275834206155747,2.15579136911486,-0.139049455924872,-0.504309370331922,0.819756061276768,NA,0.873594971283804,2.06110002755816,NA,5.11089107637337,0.30556899764336,0.379976279022214,-0.576831399129915,0.528148716622026,-0.539770112325411,4.63431219845591,3.03356547349687,0.305010534218407,-0.0312375407323454,0.00315207422683493,-0.809830490576596,0.00641537845522301,-1.08877656848794,-1.2931376277326,0.313660838035827,39.475,NA,17306,1026.09
"B1A04",2005,4,1,-0.47118596157066,0.596595409051722,-0.162163101415967,-0.318832249839357,-0.189680879317964,NA,NA,0.317783828624485,0.0185833084979554,NA,NA,NA,NA,NA,NA,NA,1.62599923900939,NA,NA,-0.199429010821347,0.606310368559643,NA,4.88707681002511,-1.01687791011053,-1.02984670213209,-0.723641478812387,-0.25981626089578,0.0581597524153519,4.97000705861381,3.79647430303978,0.363705668409281,-0.478232286217299,0.512728348647873,0.130935361213075,-0.171659576252823,-1.99008272949012,-1.92980832397303,NA,20.975,NA,NA,NA
"B1A04",2006,4,1,NA,NA,1.80551820702572,2.02544244795472,1.70712791386168,NA,NA,NA,NA,-1.00413167364412,-0.662418019818187,-0.746638389648658,-1.22649605697511,-0.470170908296223,1.07789568938383,-0.417847349174238,1.94797554023113,-1.22963409191515,NA,-0.668082550198291,1.6241858555114,NA,4.54131867019456,-0.234506642029549,-0.651064299487962,0.168272207863173,1.31211090128495,NA,4.52376984463064,3.75934381828002,0.363291943588288,0.831796882337563,1.64811929549565,-0.76406460162908,-0.862516748343992,-0.742504321386713,-1.59374243010954,-0.765572691004571,10.09,NA,8653,52.62
"B1A04",2007,4,1,NA,NA,-0.530125762632905,0.592830132636117,NA,NA,NA,NA,NA,NA,NA,NA,-0.84541090409211,NA,NA,NA,-0.151957946353416,NA,NA,-0.695337565704663,1.64353501878208,NA,4.77747199245326,1.34606049537061,0.777638652337994,0.316604354752642,1.3554521716712,NA,2.9639817716516,3.20114805262088,0.729841368896085,0.144810961872569,-0.264847299727933,-0.857851376004905,-0.782338936094148,-0.134916740681513,-1.27826155792046,-1.2333276587969,19.23,NA,NA,NA
"B1A04",2008,4,1,NA,NA,0.72509224215601,NA,0.284521318976946,NA,-0.281028310592771,NA,NA,NA,NA,NA,-1.05304753224762,-0.714521658634397,2.2205057292554,NA,0.319868960468376,0.819756061276768,-0.290371882034594,NA,-0.837803367118565,NA,4.29985144996067,NA,NA,NA,NA,NA,NA,NA,0.679420877523672,NA,-0.1176363760063,NA,NA,NA,NA,-1.2803644712006,13.625,497.05205,9162,210.48
"B1A04",2009,4,1,NA,NA,NA,NA,NA,-0.526732711894859,-0.455077708972086,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504309370331922,NA,NA,NA,-0.0660139476505513,NA,4.59430568393244,NA,NA,NA,NA,NA,NA,NA,0.0597659025496966,NA,-0.396959667170424,NA,NA,NA,NA,NA,NA,512.346592592593,NA,NA
"B1A04",2010,4,1,-0.597520864118955,-0.768960854373161,NA,NA,NA,-0.941647621464892,-0.865017951261068,1.02940745457039,-0.274429665673799,NA,NA,NA,0.427753956687072,NA,NA,NA,-0.36458380565079,NA,-0.0094081150377072,NA,-0.265712605580194,0.639569391744839,4.42787479235077,NA,NA,NA,NA,0.178906728986528,NA,NA,-0.400530933116323,NA,-0.113861736936514,NA,NA,NA,NA,-0.253490883842868,NA,395.428,NA,NA
"B1A04",2011,4,1,NA,NA,NA,NA,NA,0.268776309316394,0.17180817722598,NA,NA,NA,NA,NA,0.464948502090372,0.0417371719701225,NA,NA,-0.281558470115625,NA,3.03129763817153,NA,-0.78376441369027,0.623176952208518,4.90018143686819,NA,NA,NA,NA,1.00390277951759,NA,NA,-0.551144248850735,NA,-0.7668742960094,NA,NA,NA,NA,2.71379475939642,NA,380.607333333333,NA,NA
"B1A04",2012,4,1,NA,NA,NA,NA,NA,-0.335691217714071,-0.0438282455448537,NA,NA,NA,NA,NA,0.371533663965872,NA,NA,NA,-0.468871727115693,NA,-0.144087797715667,-0.238587051336733,-0.615044875658514,-0.394235029922534,NA,NA,NA,NA,NA,0.400956827384519,NA,NA,-1.00366073738373,NA,-0.662316793776343,NA,NA,NA,NA,-0.417798951390545,NA,431.691333333333,NA,NA
"B1A05",2002,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04866357925605,-0.870156254765326,-1.48404599736948,NA,NA,NA,0.241882317501265,NA,NA,NA,NA,1.53352517973763,NA,4.07648187604515,1.4952154142778,1.46945447110649,-1.73435103867415,2.03578036303143,NA,NA,NA,NA,NA,NA,0.777406674882755,1.29190394205418,-0.747820015460907,0.326514278958232,NA,NA,NA,NA,NA
"B1A05",2003,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59455717045696,2.4240677327221,NA,NA,-0.504309370331922,NA,NA,0.0133728715861938,2.45954315411608,NA,4.35041793696784,-0.0180540128603677,-0.811115698142042,-1.58573289396334,2.44807137081336,0.243048764252537,2.92298099661046,2.54963067735725,-0.18885769790193,0.738867330014199,0.984558232371056,-0.0246100936067299,-0.563372157298613,-1.00810105498918,-0.949412351761577,-0.219423035872747,36.075,NA,NA,NA
"B1A05",2004,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05661570525818,-1.05956464545242,-1.42259536339275,-1.37552450782545,-0.602021545182145,0.949191720421318,-0.0672797020633265,-0.504309370331922,0.136626010212795,NA,-0.340787640821897,2.23579985719324,NA,4.27033228467834,0.809473409413236,0.350502628099311,-1.5554188013256,2.16170044366794,-0.590918662505191,2.66927113329279,1.69364793706239,-0.0411531701953518,0.475501298746225,0.237179696553534,-0.855302486006819,-0.062305520616216,-0.829907166181506,-0.66500407975409,1.01398671160199,34.43,NA,17815,236.79
"B1A05",2005,2,1,NA,NA,NA,0.313749811470156,-0.189680879317964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686395441733373,NA,NA,0.0648123740976328,1.10958891738403,NA,3.98724326550853,-0.667108323031037,-1.03209152419087,-1.4844883898861,0.910833741330864,-0.400504625775427,4.94954391588787,3.16352217015603,0.348029891370604,-0.14509192608673,0.701460302137146,0.0200042436288975,-0.311276632534897,-1.35646748565763,-1.2900680524952,NA,7.295,NA,NA,NA
"B1A05",2006,2,1,NA,NA,NA,2.24870670488749,1.23292571556677,NA,NA,NA,NA,-0.977094445236874,-0.356920615484159,-0.746638389648658,-1.47307280293474,-1.00563617393727,1.56053554886124,-0.677322614027021,1.43362346154986,-1.22963409191515,NA,-0.57466517619467,1.97217460425468,NA,4.68891449660625,0.275083130625954,-0.625575986061751,-0.966146685419907,3.33052136995983,NA,3.82779124655957,3.20090035376834,0.155963630789914,2.0564893699063,2.25303854441849,-0.805551133301499,-0.988187339528403,-0.180106342813755,-0.960169081615607,-0.833514753365468,5.095,NA,49373,26.31
"B1A05",2007,2,1,NA,NA,NA,0.741672970591296,NA,NA,NA,NA,NA,NA,NA,NA,-1.91787014856392,NA,NA,NA,-0.330158666526453,NA,NA,-0.660147218303648,2.83534567747815,NA,4.40582547743645,1.85999158940043,0.774937233097075,-0.757293658895394,3.30675520757538,NA,1.85863272298818,2.19614797558189,0.526750338333766,0.687818655212078,-0.0647914290293033,-0.901460493228167,-0.812756925644845,0.393187506995717,-0.652019126277907,-0.480738660337735,6.74,NA,NA,NA
"B1A05",2008,2,1,NA,NA,NA,NA,0.284521318976946,NA,NA,NA,NA,NA,NA,NA,-1.86531198956164,NA,2.04636999191574,NA,0.206468502176443,0.819756061276768,-0.634503202483066,NA,-0.938885956505574,NA,3.54445578627346,NA,NA,NA,NA,NA,NA,NA,-0.224944787957581,NA,-0.366762554612141,NA,NA,NA,NA,-1.92842721987377,1.685,496.421383333334,12216,289.41
"B1A05",2009,2,1,NA,NA,NA,NA,NA,-0.372480704616712,-3.38850318873675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504309370331922,NA,NA,-0.781928023396643,0.0364721410867936,NA,3.82754480544326,NA,NA,NA,NA,NA,NA,NA,-0.401318599161906,NA,-0.366762554612141,NA,NA,NA,NA,NA,NA,490.430925925926,NA,NA
"B1A05",2010,2,1,-0.417829258816981,-0.893498589306939,NA,NA,NA,-0.909899514927871,-0.0638516276592882,-1.08799745633896,0.763699829513676,NA,NA,NA,NA,NA,NA,NA,-0.34635873199673,NA,NA,NA,0.762971625160415,-0.703089475221307,2.65672487541046,NA,NA,NA,NA,-0.588632291948321,NA,NA,-0.633006094909968,NA,0.199433305855679,NA,NA,NA,NA,NA,NA,378.084666666667,NA,NA
"B1A05",2011,2,1,NA,NA,NA,NA,NA,-0.340623121850253,0.459836827641308,NA,NA,NA,NA,NA,-1.98296362648884,-1.17802234223931,NA,NA,-0.356483772915652,NA,1.35806705921311,NA,-0.316482276507664,-0.573315737950126,2.65672487541046,NA,NA,NA,NA,-0.514766379073727,NA,NA,-0.359052396147108,NA,-0.778198213218756,NA,NA,NA,NA,-1.28962577315914,NA,328.577333333333,NA,NA
