"plot","year","season","FD_ra","FD_lbpr","FD_la","FD_sra","FD_srl","FD_RNU","FD_nute","FD_k.rad","FD_RootingDepth_Target","FD_h1","FD_erect","FD_lar","FD_fc","FD_sla","FD_lSize","FD_srr","FD_sd","FD_ssd","FD_leafN","FD_leafC","FD_Nacr","FD_cond","FD_lt","FD_pp","FD_lsd","FD_ldmc","FD_LCN","FD_rtd","FD_RCN","FD_sdmc","FD_BM_Target_Inflorescence","FD_NrInflorescence_Target_Shoot","FD_SeedsProjArea","FD_SeedsTCW","FD_SeedsWLRatio","FD_NrSeedling_Target","FD_DurationFlowreing_Target_Phenology","FD_rootCa","FD_rootK","FD_rootNa","FD_rootP","FD_rootS","FI_ra","FI_lbpr","FI_la","FI_sra","FI_srl","FI_RNU","FI_nute","FI_k.rad","FI_RootingDepth_Target","FI_h1","FI_erect","FI_lar","FI_fc","FI_sla","FI_lSize","FI_srr","FI_sd","FI_ssd","FI_leafN","FI_leafC","FI_Nacr","FI_cond","FI_lt","FI_pp","FI_lsd","FI_ldmc","FI_LCN","FI_rtd","FI_RCN","FI_sdmc","FI_BM_Target_Inflorescence","FI_NrInflorescence_Target_Shoot","FI_SeedsProjArea","FI_SeedsTCW","FI_SeedsWLRatio","FI_NrSeedling_Target","FI_DurationFlowreing_Target_Phenology","FI_rootCa","FI_rootK","FI_rootNa","FI_rootP","FI_rootS"
"B2A06",2012,"spring",0.00885188153221672,0.0157052240358094,0.0173663851108677,0.0668808701898353,0.0993117394621962,0.0778381684723172,0.00764609846135708,0.0418670423584512,0.186146353966423,0.0319234090293141,0.0538232449926743,0.0639804823489941,0.0996920667150561,0.00874697963246758,0.0204453849641828,0.0447956360430838,0.0340655413650629,0.101130536364494,0.186998484838606,0.0503661145504444,0.0619750676192118,0.0432551074257888,0.0320218719295998,0.0243726587357565,0.0393468020768068,0.156818860578527,0.123572981840593,0.0114538531889325,0.0823527206464507,0.0183905398886,0.110990722294067,0.0178886140983674,0.025784428060537,0.017726203481357,0.0620259007328918,0.00104421994224892,0.0891395047488857,0.00249087970578971,0.21088213908129,0.184375824881325,0.0564515113966405,0.0603404663399252,-0.398098104975956,-0.789021435914195,-0.583463050199639,-0.146157652104763,-0.0437695871020591,-0.373324178976231,-0.281701286695821,0.105026664628992,0.0738470417126472,-0.506016570401566,-0.904117032287195,-0.648349841187767,1.15142154628005,-0.240586533097642,-0.530961515096322,-0.0460753636076236,-0.73192800202396,1.25053378655913,0.398898068037119,0.714049780551955,-0.572968832146673,0.338230352453552,-0.0984651846029878,-0.673632637405247,-0.282804464706035,-0.593931322310177,-0.402702549975779,-0.422787827070471,-0.566081475328189,0.849321544026476,-0.520305851941043,-0.180392987108804,-0.358705407864802,-0.36617919957464,1.09204238030385,-0.262502941994036,-0.877535640557488,-0.0952710773559538,0.844657077755459,0.339341246134661,1.46630018361368,0.606054743826463
"B2A06",2012,"summer",0.00952180724526482,0.0228998848425721,0.0171004949703507,0.0633873798198004,0.0941798217733747,0.0811470998248234,0.0077188577980358,0.0424607864538568,0.17578125,0.0333952356557377,0.0644579554549145,0.0647705337754396,0.106968079629134,0.0183308576858871,0.0480808005173644,0.0490771492598559,0.0566457954580615,0.110944396985003,0.183924391160661,0.0669433354283369,0.0744435299747741,0.0453552660466333,0.030703125,0.0303085656474821,0.0688557594167405,0.154428809974738,0.120807305671314,0.0161283263305322,0.0929932399840997,0.0385944572463851,0.125213068181818,0.0179800511642797,0.0627980789221261,0.0223866649022846,0.0651010024649479,0.00150305248237834,0.09765625,0.00410743848220162,0.203016662573376,0.182788112870126,0.067860021856844,0.0645899290785002,-0.401639637302067,-0.755409376950108,-0.559411143598365,-0.259484071038966,-0.19270337757376,-0.23500757464862,-0.268097903081945,0.220793615249201,0.253022335509745,-0.449525100169569,-0.859864707705633,-0.69043905918638,0.978645009824622,-0.296481628364584,-0.368320307201917,-0.0330719060976337,-0.599154397170781,1.02118122465604,0.514761098641256,0.651655387686339,-0.544740920974476,0.359332671181335,-0.0771889147344215,-0.659112922013533,-0.127350419804103,-0.727324273797741,-0.488477264435869,-0.385188592665689,-0.571287972393508,0.748745241086452,-0.528156589504289,-0.162874224022084,-0.118781117314588,-0.302683553434152,1.10242053145974,-0.259950803540329,-0.756930421292148,-0.0777748879360494,0.570564907458399,0.490594011169409,1.427781935551,0.631115968175793
"B2A08",2002,"summer",0.0142572512361738,0.0250763273736999,0.0367202755903352,0.00417208789184708,0.00365354317948102,0.0603013510107803,0.00591632073409951,0.00593369082824463,0,0.0361324857811977,0.000342757452223479,0.0205325754323609,0.0393280440232995,0.0228753097119058,0.0279068113448496,0.0167842595988742,0.0673553371966073,0.0057968792395946,0.113195140601126,0.0256755605183528,0.00116339578761346,0.0593653168073512,0.0318367346938776,0.00528556746439582,0.00629982846721383,0.0523211030659745,0.112646909220453,0.0685988681186761,0.0665685761252017,0.000149723439853315,0.0534322820037106,0.0364488109205058,0.00308449159322566,0.00810718074569117,0.00712599560573593,0.000528651827671632,0.0408163265306122,0.00125841439475085,0.0180039182379865,0.0400700957178722,0.00623099210651474,0.00646888387404853,-0.219253605916016,1.03670165730456,0.588545945855898,-1.30086946596805,-1.08641048721865,1.12038077643108,-0.386818649258372,-0.0900390967537804,1.06729421524111,1.28829938120763,0.361072875822572,-0.763908422385967,0.253615039882868,-0.436429740329152,-0.491874368081941,-0.2738841586479,0.123728945491772,1.0495841015417,1.3499277193987,0.6595331442153,-0.679220549855312,1.96013597549968,-0.0552640240899971,-0.611436761372237,-0.299695352754423,0.438679164796536,-0.849111300991589,1.5236287526825,-0.611938895673833,1.78894292361169,-1.01146915121917,1.85886881823754,-0.292730682553361,-0.108761412631054,0.563041357043817,-0.266820563978954,0.367913882912238,-0.342018270720681,-0.994701377255503,-0.0314573478418586,-0.193064133283647,-0.47999834734949
"B2A08",2003,"spring",0.00277059413274843,0.00487305191874398,0.00713580608338855,0.000810756719018469,0.00070998856154896,0.0117182875253946,0.00114971134630528,0.00115308685537968,0,0.00702158161125794,6.66076349750168e-05,0.00399007018118456,0.00764257052207684,0.00444533085815341,0.00542309639459699,0.00326166456611079,0.0130890800025134,0.00112650042728588,0.0219970727323228,0.00498950016021927,0.000226081275403765,0.0115363891475717,0.00618679357525284,0.00102713783761807,0.00122423793334713,0.0101674957375877,0.0218905356010398,0.0133307338402345,0.0129361896892123,2.90955722895596e-05,0.0103834297766481,0.00708305268730829,0.000599405465270899,0.00157545848319995,0.00138478597930224,0.000102732260780924,0.00793178663493951,0.000244546124698757,0.00349867933238683,0.00778677251705626,0.00121086104786525,0.00125709026305127,0.447222560321781,1.89589645206669,1.8180199238558,-1.45184038144481,-0.969955999386475,2.94248806300578,-0.624565103968722,0.210782526695353,1.06729421524111,0.102078359661953,0.351308036994783,-0.116911523227285,1.30605524384047,-1.25116676296834,0.521919235420992,-0.795033266587354,2.10731616665384,0.855043816295669,-1.23171572200996,-0.0609848112480336,-0.641964929755513,0.135640630176332,1.34387610904947,-0.431773161182716,-0.0907100200510812,-0.971755274403269,1.82808525407063,3.97013328537706,1.20642393125962,1.79343970698809,0.665842010208133,0.458963775901204,-0.411084652036203,-0.432851020629265,0.391740010594853,-0.24631717750521,-0.432943428440875,-0.277562816138273,-0.404923247178261,-1.14803965065512,-0.383616979839953,-0.734218369238447
"B2A08",2003,"summer",0.00528046342080512,0.00928752865692588,0.0136001020704945,0.00154521773772114,0.00135316414054853,0.0223338337076964,0.00219122990151834,0.00219766326972023,0,0.0133824021411844,0.000126947204527215,0.00760465756754109,0.0145659422308517,0.00847233693033547,0.010335856053648,0.00621639244402749,0.0249464211839286,0.00214699231096096,0.0419241261485653,0.00950946685864919,0.000430887328745725,0.021987154373093,0.0117913832199547,0.00195761757940586,0.00233326980267179,0.0193781863207313,0.0417210774890565,0.0254069881921023,0.0246550281945191,5.54531258715983e-05,0.0197897340754484,0.0134995596001873,0.00114240429378728,0.00300265953544117,0.00263925763175405,0.000195796973211716,0.0151171579743008,0.000466079405463277,0.00666811786592094,0.0148407761918045,0.00230777485426472,0.00239588291631427,0.428631872281675,1.87193007006496,1.78372497328398,-1.44762919830738,-0.973204381194904,2.89166219727148,-0.617933403697862,0.202391407491751,1.06729421524111,0.135166812145793,0.351580417436284,-0.134958856537151,1.2766984738556,-1.22844048618621,0.493640473817005,-0.780496331916797,2.05198597917373,0.860470323554972,-1.15970335265407,-0.0408866813885264,-0.643004138126497,0.186533108428029,1.30484849027291,-0.436784698147556,-0.0965394575044519,-0.932412612221964,1.75340752589595,3.90189048111779,1.15570251349299,1.79331427370005,0.619055087992588,0.498012731057029,-0.407783286081312,-0.423810864199748,0.396518290830529,-0.246889099024701,-0.41060431236408,-0.279360736768187,-0.421374519983763,-1.11689370078585,-0.378301698206583,-0.727127155238755
"B2A08",2004,"spring",0.00187746656966546,0.00330217694520638,0.00483551062597803,0.000549401522979057,0.00048111694650516,0.00794078527150829,0.000779090878717753,0.000781378260102088,0,0.00475810750679573,4.51360256891978e-05,0.00270383283038346,0.00517891469266776,0.0030123358663891,0.00367490931442524,0.00221023574400655,0.00886968966039709,0.000763362221822455,0.014906105588431,0.00338108698037971,0.000153201810247405,0.00781752357850096,0.00419242139209891,0.000696030114902971,0.000829593106405477,0.00688990607426162,0.0148339117221236,0.00903344406830188,0.00876608500439367,1.97163358043871e-05,0.00703623170701914,0.00479976279254175,0.000406181370782201,0.0010675943470542,0.000938386951575008,6.96155322652781e-05,0.00537489922063961,0.000165714338464906,0.00237084652959242,0.00527663179300117,0.000820528388119383,0.000851855172879274,0.453622633253621,1.90414717373942,1.82982638224938,-1.45329013301671,-0.968837704009803,2.959985492193,-0.626848148324265,0.213671272650691,1.06729421524111,0.0906872530691553,0.351214266678857,-0.110698506841922,1.31616167285165,-1.25899056317202,0.531654546792856,-0.800037785080496,2.12636426398306,0.853175674452302,-1.2565068655587,-0.067903839560323,-0.641607169496649,0.118120268810993,1.35731184666107,-0.430047877965312,-0.088703164534347,-0.98529946958044,1.85379398016355,3.99362670979418,1.22388540294976,1.79348288893971,0.681948983429878,0.445520692978707,-0.412221187856739,-0.435963205629591,0.390095028874375,-0.246120286490304,-0.440633943811575,-0.276943859855844,-0.399259694245219,-1.15876202683962,-0.385446830894064,-0.736659606844899
"B2A08",2004,"summer",0.00187746656966546,0.00330217694520638,0.00483551062597803,0.000549401522979057,0.00048111694650516,0.00794078527150829,0.000779090878717753,0.000781378260102088,0,0.00475810750679573,4.51360256891978e-05,0.00270383283038346,0.00517891469266776,0.0030123358663891,0.00367490931442524,0.00221023574400655,0.00886968966039709,0.000763362221822455,0.014906105588431,0.00338108698037971,0.000153201810247405,0.00781752357850096,0.00419242139209891,0.000696030114902971,0.000829593106405477,0.00688990607426162,0.0148339117221236,0.00903344406830188,0.00876608500439367,1.97163358043871e-05,0.00703623170701914,0.00479976279254175,0.000406181370782201,0.0010675943470542,0.000938386951575008,6.96155322652781e-05,0.00537489922063961,0.000165714338464906,0.00237084652959242,0.00527663179300117,0.000820528388119383,0.000851855172879274,0.453622633253621,1.90414717373942,1.82982638224938,-1.45329013301671,-0.968837704009803,2.959985492193,-0.626848148324265,0.213671272650691,1.06729421524111,0.0906872530691553,0.351214266678857,-0.110698506841922,1.31616167285165,-1.25899056317202,0.531654546792856,-0.800037785080496,2.12636426398306,0.853175674452302,-1.2565068655587,-0.067903839560323,-0.641607169496649,0.118120268810993,1.35731184666107,-0.430047877965312,-0.088703164534347,-0.98529946958044,1.85379398016355,3.99362670979418,1.22388540294976,1.79348288893971,0.681948983429878,0.445520692978707,-0.412221187856739,-0.435963205629591,0.390095028874375,-0.246120286490304,-0.440633943811575,-0.276943859855844,-0.399259694245219,-1.15876202683962,-0.385446830894064,-0.736659606844899
"B2A08",2005,"spring",0.00528046342080512,0.00928752865692588,0.0136001020704945,0.00154521773772114,0.00135316414054853,0.0223338337076964,0.00219122990151834,0.00219766326972023,0,0.0133824021411844,0.000126947204527215,0.00760465756754109,0.0145659422308517,0.00847233693033547,0.010335856053648,0.00621639244402749,0.0249464211839286,0.00214699231096096,0.0419241261485653,0.00950946685864919,0.000430887328745725,0.021987154373093,0.0117913832199547,0.00195761757940586,0.00233326980267179,0.0193781863207313,0.0417210774890565,0.0254069881921023,0.0246550281945191,5.54531258715983e-05,0.0197897340754484,0.0134995596001873,0.00114240429378728,0.00300265953544117,0.00263925763175405,0.000195796973211716,0.0151171579743008,0.000466079405463277,0.00666811786592094,0.0148407761918045,0.00230777485426472,0.00239588291631427,0.428631872281675,1.87193007006496,1.78372497328398,-1.44762919830738,-0.973204381194904,2.89166219727148,-0.617933403697862,0.202391407491751,1.06729421524111,0.135166812145793,0.351580417436284,-0.134958856537151,1.2766984738556,-1.22844048618621,0.493640473817005,-0.780496331916797,2.05198597917373,0.860470323554972,-1.15970335265407,-0.0408866813885264,-0.643004138126497,0.186533108428029,1.30484849027291,-0.436784698147556,-0.0965394575044519,-0.932412612221964,1.75340752589595,3.90189048111779,1.15570251349299,1.79331427370005,0.619055087992588,0.498012731057029,-0.407783286081312,-0.423810864199748,0.396518290830529,-0.246889099024701,-0.41060431236408,-0.279360736768187,-0.421374519983763,-1.11689370078585,-0.378301698206583,-0.727127155238755
"B2A08",2005,"summer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466742782763892,1.92106115316851,1.85402962195622,-1.45626212373911,-0.966545198487625,2.9958552220268,-0.631528389253126,0.219593201859135,1.06729421524111,0.0673354845539204,0.351022037531208,-0.0979618232519266,1.33687985232458,-1.27502935358957,0.551611935105178,-0.810297047991438,2.16541286350796,0.8493459836734,-1.30732870983364,-0.0820878476005162,-0.640873760965979,0.0822035280120494,1.38485510876485,-0.426511047369634,-0.0845891107250419,-1.01306506969364,1.90649686865404,4.04178822984928,1.25968141991457,1.79357141194054,0.714968278534456,0.417962372987587,-0.414551086288838,-0.442343184880259,0.386722816347394,-0.245716659909745,-0.45639950032151,-0.275674999476864,-0.387649410732484,-1.18074289801785,-0.389198025554991,-0.741664143938124
"B2A08",2006,"spring",0.0142572512361738,0.0250763273736999,0.0367202755903352,0.00417208789184708,0.00365354317948102,0.0603013510107803,0.00591632073409951,0.00593369082824463,0,0.0361324857811977,0.000342757452223479,0.0205325754323609,0.0393280440232995,0.0228753097119058,0.0279068113448496,0.0167842595988742,0.0673553371966073,0.0057968792395946,0.113195140601126,0.0256755605183528,0.00116339578761346,0.0593653168073512,0.0318367346938776,0.00528556746439582,0.00629982846721383,0.0523211030659745,0.112646909220453,0.0685988681186761,0.0665685761252017,0.000149723439853315,0.0534322820037106,0.0364488109205058,0.00308449159322566,0.00810718074569117,0.00712599560573593,0.000528651827671632,0.0408163265306122,0.00125841439475085,0.0180039182379865,0.0400700957178722,0.00623099210651474,0.00646888387404853,0.352410051317241,1.77366790385785,1.6431156759395,-1.43036334744393,-0.986522746609463,2.68327614776085,-0.590743432587334,0.167987818756982,1.06729421524111,0.270829467329539,0.352697177246435,-0.2089529231076,1.15633571691763,-1.1352627513795,0.377697551240658,-0.720894899767515,1.82513221050526,0.882719003318117,-0.864452638294917,0.0415156510354531,-0.647264892447534,0.395192269259988,1.14483525328904,-0.457331999703401,-0.120440151063272,-0.771107697278611,1.44722884037977,3.62209498365482,0.947744700649836,1.79279999721907,0.427228706908851,0.658113447195912,-0.394247685666259,-0.386746222838725,0.416109239796798,-0.249233977254613,-0.319013936449219,-0.286732211350834,-0.488824738486321,-0.989195306321851,-0.356509043509767,-0.698053177840018
"B2A08",2006,"summer",0.000819918041347287,0.00144211060630402,0.00211174061121757,0.000239931952937235,0.000210111045816272,0.00346786100576726,0.000340240767868171,0.000341239701907669,0,0.00207793749860853,1.97115849492235e-05,0.00118080468341629,0.0022617103599738,0.00131553262431194,0.00160488846826676,0.00096524337179784,0.00387352759895315,0.0003333718255589,0.00650972171523672,0.00147657181191339,6.69055471977291e-05,0.00341403076051196,0.0018308938182184,0.000303966876295251,0.000362295854375928,0.00300892616931228,0.00647819356213055,0.00394504162512045,0.0038282818790041,8.61042198911644e-06,0.00307282878582109,0.00209612899179007,0.000177385546749225,0.000466234595136407,0.000409807771702869,3.0402155641294e-05,0.00234729976694666,7.23699574802644e-05,0.00103538453056174,0.00230438489533225,0.00035833715482698,0.000372018035443999,0.461066689713349,1.91374375781266,1.84355871683482,-1.45497636888758,-0.967536991656794,2.98033711195686,-0.629503604170427,0.217031232485269,1.06729421524111,0.0774380227059015,0.351105200495794,-0.103472019698662,1.32791666829728,-1.26809058610396,0.54297788767928,-0.805858643469683,2.14851949775605,0.851002800251507,-1.28534195450902,-0.0759515036966028,-0.641191051181375,0.0977419761591102,1.37293922941499,-0.428041165570601,-0.0863689496070817,-1.00105300155956,1.88369632824326,4.02095239493183,1.24419519980923,1.79353311475579,0.700683335262263,0.429884766742611,-0.413543116045164,-0.439583052012949,0.388181716802329,-0.245891278501334,-0.449578940412956,-0.276223939073444,-0.392672299344377,-1.17123344311096,-0.387575168290335,-0.739499060514814
"B2A08",2007,"spring",0.0248025554049414,0.0436239067921169,0.06388024274295,0.00725795171717776,0.00635586801637527,0.104902941995085,0.0102922976084335,0.0103225154053486,0,0.0628576971578233,0.000596276277832562,0.0357193915805569,0.0684168339813612,0.039794917486984,0.0485479439963656,0.0291986527933078,0.11717437358463,0.0100845118132592,0.196919357022078,0.0446663597183179,0.00202389563052282,0.103274574800954,0.0553846153846155,0.00919501085522114,0.0109594649074608,0.0910201437952455,0.195965629058065,0.119337675898762,0.115805688643842,0.000260465629093933,0.0929532006455085,0.0634079905954362,0.0053659202864399,0.0141036162084805,0.0123967024147122,0.00091966649310923,0.0710059171597632,0.00218919427252515,0.0313204258104618,0.0697077404796119,0.010839714078789,0.0112535612956821,-0.0873312234775719,1.20677079112455,0.831908191259806,-1.33075266938556,-1.06335947015499,1.48104893904564,-0.433878214641979,-0.0304944239436044,1.06729421524111,1.05349863185115,0.359140022305002,-0.635841768706344,0.461935196121659,-0.597698896725386,-0.291203925161341,-0.377040483521657,0.516360468187193,1.01107677118241,0.838916867623248,0.516913722712258,-0.671846167376595,1.5989951202136,0.221681962997473,-0.575874124064044,-0.258328767748773,0.159497581240733,-0.319186652982814,2.00789019059919,-0.252011911906832,1.78983301752109,-0.67946195318963,1.58177142492024,-0.316157683271722,-0.172911753448209,0.529133945371428,-0.262762120888721,0.209392078444209,-0.32925994932764,-0.877960614462615,-0.25247379979878,-0.230782189489675,-0.530318692847304
"B2A08",2007,"summer",0.0186294749486005,0.0327664011016345,0.0479811601047046,0.00545152817868019,0.0047739630878552,0.078793765320753,0.00773065909255669,0.00775335601557298,0,0.0472131147540984,0.000447869737572013,0.026829231898285,0.0513886441904447,0.0298904046902235,0.0364649001572701,0.021931432542529,0.0880109739369002,0.00757458887307028,0.147908317052138,0.0335493990773144,0.00152017049581492,0.0775706806282722,0.0416000000000001,0.00690647482014388,0.00823177586382608,0.06836624133954,0.147191961381391,0.0896358543417368,0.0869829394702636,0.000195638628074999,0.0698181818181819,0.047626446269461,0.00403040234848152,0.0105933828410365,0.00931130092482828,0.000690771721490933,0.0533333333333333,0.00164432814247444,0.0235251198309691,0.0523582584046863,0.00814182968584593,0.00845267492875674,0.30667695873858,1.71471060413359,1.55875009753281,-1.42000383692586,-0.994513765858198,2.55824451805447,-0.574429449921017,0.147345665516121,1.06729421524111,0.352227060439786,0.353367233132526,-0.253349363049869,1.08411806275485,-1.07935611049547,0.30813179769485,-0.685134040477946,1.68901994930418,0.896068211176004,-0.687302209679428,0.0909570504898409,-0.649821345040157,0.520387765759164,1.04882731109872,-0.469660380636908,-0.134780567198564,-0.674324748312599,1.26352162907006,3.45421768517703,0.822970012943943,1.79249143133048,0.312132878258609,0.754173876879242,-0.386126325417227,-0.364507438022111,0.427863809176559,-0.25064090419256,-0.264059710900302,-0.291155096100421,-0.529294869587855,-0.912576269643452,-0.343433450691677,-0.680608791400776
"B2A08",2008,"spring",0.0142572512361738,0.0250763273736999,0.0367202755903352,0.00417208789184708,0.00365354317948102,0.0603013510107803,0.00591632073409951,0.00593369082824463,0,0.0361324857811977,0.000342757452223479,0.0205325754323609,0.0393280440232995,0.0228753097119058,0.0279068113448496,0.0167842595988742,0.0673553371966073,0.0057968792395946,0.113195140601126,0.0256755605183528,0.00116339578761346,0.0593653168073512,0.0318367346938776,0.00528556746439582,0.00629982846721383,0.0523211030659745,0.112646909220453,0.0685988681186761,0.0665685761252017,0.000149723439853315,0.0534322820037106,0.0364488109205058,0.00308449159322566,0.00810718074569117,0.00712599560573593,0.000528651827671632,0.0408163265306122,0.00125841439475085,0.0180039182379865,0.0400700957178722,0.00623099210651474,0.00646888387404853,0.352410051317241,1.77366790385785,1.6431156759395,-1.43036334744393,-0.986522746609463,2.68327614776085,-0.590743432587334,0.167987818756982,1.06729421524111,0.270829467329539,0.352697177246435,-0.2089529231076,1.15633571691763,-1.1352627513795,0.377697551240658,-0.720894899767515,1.82513221050526,0.882719003318117,-0.864452638294917,0.0415156510354531,-0.647264892447534,0.395192269259988,1.14483525328904,-0.457331999703401,-0.120440151063272,-0.771107697278611,1.44722884037977,3.62209498365482,0.947744700649836,1.79279999721907,0.427228706908851,0.658113447195912,-0.394247685666259,-0.386746222838725,0.416109239796798,-0.249233977254613,-0.319013936449219,-0.286732211350834,-0.488824738486321,-0.989195306321851,-0.356509043509767,-0.698053177840018
"B2A08",2008,"summer",0.00141971307335775,0.00249705845920092,0.00365654321785586,0.000415449487782364,0.000363813678391648,0.0060047070050871,0.000589137257472694,0.000590866942201873,0,0.00359801209831568,3.4131209996343e-05,0.00204459929113588,0.00391622040774612,0.00227788482626303,0.00277891328740056,0.00167134831142577,0.00670713107277093,0.000577243474551919,0.011271781515938,0.00255672908682475,0.000115848993736848,0.00591149829509771,0.00317024843773815,0.000526327908866322,0.000627326311829452,0.00521004735097851,0.0112171895581002,0.00683095978827441,0.0066287867299393,1.49092080532692e-05,0.00532069667872138,0.00362951122309564,0.000307148479536772,0.00080729940870572,0.000709594644477083,5.26422589156327e-05,0.00406442107402326,0.00012531078665405,0.00179279986518588,0.0039901126661093,0.000620471702929883,0.000644160564605757,0.456862176342576,1.90832346495648,1.83580249081897,-1.45402395788644,-0.968271653263586,2.96884221560875,-0.628003763368428,0.215133477393517,1.06729421524111,0.0849213842999615,0.351166802691783,-0.107553646696244,1.32127727272151,-1.26295075833685,0.536582296993429,-0.802570936416531,2.13600589349538,0.852230071790845,-1.26905546908338,-0.0714060637677781,-0.641426080970558,0.109251937749526,1.36411265211879,-0.429174586460207,-0.087687348778963,-0.992155173312094,1.86680703905009,4.00551844314112,1.23272392565712,1.79350474647078,0.690101895801379,0.438716169524109,-0.41279647142022,-0.437538509148275,0.389262383805984,-0.246020625606215,-0.444526673814028,-0.276630560996837,-0.396392957575408,-1.16418940243918,-0.386373051797996,-0.737895295016065
"B2A08",2009,"spring",0.0230943904321493,0.040619505497894,0.0594807769893033,0.00675809278348783,0.00591813605932463,0.0976782214720078,0.00958346168498763,0.00961159836641279,0,0.058528654653841,0.000555210418477702,0.0332593783863037,0.0637049308146008,0.0370542206903597,0.0452044216825663,0.0271877262923913,0.109104513144918,0.00938998620628547,0.183357417833229,0.041590164145431,0.0018845088791094,0.0961620007788498,0.0515702479338844,0.00856174564480646,0.0102046808229249,0.0847515388506694,0.182469373613295,0.111118827696368,0.107830090252393,0.000242527224886362,0.0865514650638619,0.0590410490943731,0.00499636654770437,0.0131322927781444,0.0115429350307789,0.00085632858036066,0.0661157024793388,0.00203842331711708,0.029163371691284,0.0649069319066359,0.0100931772965032,0.0104785226389546,-0.115314759146333,1.17069552031425,0.780285896780189,-1.32441380805457,-1.06824907983516,1.40454357121831,-0.423895882590911,-0.0431251121154599,1.06729421524111,1.10330485141161,0.359550021536001,-0.663007422517173,0.417746072071006,-0.563490287792851,-0.333770382750559,-0.355158838851466,0.433074993676043,1.01924499277378,0.947313108908949,0.547166327273509,-0.673410430326626,1.67560075618337,0.162935844524374,-0.583417713796085,-0.267103497901486,0.218717917146509,-0.431594911651342,1.90516806740474,-0.32836005997862,1.78964420972213,-0.749887722468625,1.64054965986633,-0.311188319482979,-0.159304105396085,0.536326426635268,-0.263623002756346,0.243017915755609,-0.331966259926164,-0.902723806570198,-0.205591522110948,-0.222781389688396,-0.519644680165949
"B2A08",2009,"summer",0.023762085393623,0.0417938789561665,0.0612004593172253,0.00695347981974513,0.00608923863246837,0.100502251684634,0.00986053455683251,0.00988948471374105,0,0.0602208096353296,0.000571262420372466,0.0342209590539349,0.0655467400388325,0.0381255161865096,0.046511352241416,0.0279737659981237,0.112258895327679,0.00966146539932433,0.188658567668544,0.0427926008639214,0.00193899297935576,0.0989421946789186,0.053061224489796,0.00880927910732637,0.0104997141120231,0.0872018384432908,0.187744848700754,0.11433144686446,0.110947626875336,0.000249539066422192,0.0890538033395177,0.0607480182008431,0.00514081932204276,0.0135119679094853,0.0118766593428932,0.00088108637945272,0.0680272108843537,0.00209735732458475,0.0300065303966442,0.0667834928631203,0.0103849868441912,0.0107814731234142,0.238077319870589,1.62627465454719,1.43220172992278,-1.40446457114876,-1.0065002947313,2.37069707349489,-0.549958475921541,0.11638243565483,1.06729421524111,0.474323450105157,0.354372316961663,-0.319944022963274,0.975791581510676,-0.995496149169431,0.203783167376138,-0.631492751543592,1.48485155750256,0.916092022962834,-0.421576566756194,0.165119149671422,-0.65365602392909,0.708181010507927,0.904815397813234,-0.488152952037168,-0.156291191401502,-0.529150324863581,0.987960812105497,3.20240173746035,0.635807981385102,1.79202858249759,0.139489135283246,0.898264521404237,-0.373944285043679,-0.331149260797191,0.445495663246202,-0.252751294599481,-0.181628372576927,-0.297789423224803,-0.590000066240157,-0.797647714625853,-0.323820061464543,-0.654442211741913
"B2A08",2010,"spring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466742782763892,1.92106115316851,1.85402962195622,-1.45626212373911,-0.966545198487625,2.9958552220268,-0.631528389253126,0.219593201859135,1.06729421524111,0.0673354845539204,0.351022037531208,-0.0979618232519266,1.33687985232458,-1.27502935358957,0.551611935105178,-0.810297047991438,2.16541286350796,0.8493459836734,-1.30732870983364,-0.0820878476005162,-0.640873760965979,0.0822035280120494,1.38485510876485,-0.426511047369634,-0.0845891107250419,-1.01306506969364,1.90649686865404,4.04178822984928,1.25968141991457,1.79357141194054,0.714968278534456,0.417962372987587,-0.414551086288838,-0.442343184880259,0.386722816347394,-0.245716659909745,-0.45639950032151,-0.275674999476864,-0.387649410732484,-1.18074289801785,-0.389198025554991,-0.741664143938124
"B2A08",2010,"summer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466742782763892,1.92106115316851,1.85402962195622,-1.45626212373911,-0.966545198487625,2.9958552220268,-0.631528389253126,0.219593201859135,1.06729421524111,0.0673354845539204,0.351022037531208,-0.0979618232519266,1.33687985232458,-1.27502935358957,0.551611935105178,-0.810297047991438,2.16541286350796,0.8493459836734,-1.30732870983364,-0.0820878476005162,-0.640873760965979,0.0822035280120494,1.38485510876485,-0.426511047369634,-0.0845891107250419,-1.01306506969364,1.90649686865404,4.04178822984928,1.25968141991457,1.79357141194054,0.714968278534456,0.417962372987587,-0.414551086288838,-0.442343184880259,0.386722816347394,-0.245716659909745,-0.45639950032151,-0.275674999476864,-0.387649410732484,-1.18074289801785,-0.389198025554991,-0.741664143938124
